Bicycle_Type,Bicycle_Frame,Bicycle_Color,Bicycle_Make,Bicycle_Value,cluster
HYBRID,MEN'S,GRAY,CANNONDALE,750,cluster_12
OTHER,MEN'S,WHITE,SALSA,4500,cluster_33
RACER,MEN'S,GREEN,STATE CYCLE,500,cluster_16
MOUNTAIN,MEN'S,BLACK,ROCKY MOUNTAIN,600,cluster_37
REGULAR,WOMEN'S,RED,TREK,300,cluster_38
MOUNTAIN,MEN'S,BLACK,NORCO,600,cluster_37
MOUNTAIN,WOMEN'S,SILK,GARNEAU,650,cluster_11
HYBRID,UNISEX,BLACK,TREK FX,1600,cluster_10
MOUNTAIN,MEN'S,BLUE,K2,100,cluster_7
HYBRID,MEN'S,SILK,NORCO,800,cluster_30
TOURING,WOMEN'S,BLUE,TREK,2000,cluster_34
TOURING,MEN'S,BLUE,STEEL WOOL,700,cluster_22
TOURING,UNISEX,WHITE,DEVINCI,300,cluster_32
HYBRID,MEN'S,BLUE,UNKNOWN,400,cluster_35
MOUNTAIN,MEN'S,WHITE,GIANT,3000,cluster_9
HYBRID,MEN'S,BLACK,GT BIKE,850,cluster_31
REGULAR,MEN'S,PURPLE,N/A,200,cluster_29
HYBRID,MEN'S,RED,KUNSTADT,400,cluster_30
MOUNTAIN,MEN'S,BLACK,N/A,200,cluster_37
BMX,MEN'S,YELLOW,UNKNOWN,400,cluster_26
MOUNTAIN,MEN'S,GRAY,GIANT,300,cluster_12
MOUNTAIN,MEN'S,ORANGE,NORCO,900,cluster_8
HYBRID,UNISEX,RED,DEVINCI,600,cluster_25
OTHER,MEN'S,BLACK,NORCO,75,cluster_5
MOUNTAIN,MEN'S,GREEN,TREK,650,cluster_8
REGULAR,MEN'S,BLUE,GIANT,500,cluster_29
HYBRID,MEN'S,GRAY,CANNONDALE,800,cluster_12
TOURING,WOMEN'S,BLUE,TREK,500,cluster_18
REGULAR,WOMEN'S,PURPLE,LIVE,600,cluster_38
HYBRID,UNISEX,BLUE,CROSS ROADS,1000,cluster_25
RACER,UNISEX,BLUE,TREK,900,cluster_27
HYBRID,UNISEX,WHITE,SCOTT,1750,cluster_10
MOUNTAIN,MEN'S,ORANGE,SCHWINN,300,cluster_8
MOUNTAIN,MEN'S,BLACK,DEVINCI,700,cluster_37
REGULAR,UNISEX,BLACK,RALEIGH,150,cluster_6
MOUNTAIN,UNISEX,BLACK,NORTHROCK,450,cluster_13
MOUNTAIN,MEN'S,BLUE,TREK,600,cluster_7
MOUNTAIN,MEN'S,GRAY,LOUIS GARNEAU,750,cluster_12
HYBRID,WOMEN'S,BLACK,TREK,675,cluster_0
MOUNTAIN,MEN'S,ORANGE,UNKNOWN,1000,cluster_8
HYBRID,MEN'S,BLACK,BTWIN,400,cluster_31
HYBRID,MEN'S,BLACK,CANNONDALE,2200,cluster_39
MOUNTAIN,MEN'S,BLACK,PALOMAR,500,cluster_37
HYBRID,MEN'S,GREEN,DEVINCI,300,cluster_30
HYBRID,MEN'S,GRAY,ORBEA,850,cluster_12
MOUNTAIN,MEN'S,YELLOW,DEVINCI,1200,cluster_8
HYBRID,MEN'S,BLACK,GIANT,650,cluster_17
MOUNTAIN,WOMEN'S,BLACK,CANNONDALE,1000,cluster_11
HYBRID,UNISEX,GREEN,RALEIGH,2000,cluster_10
MOUNTAIN,MEN'S,BLACK,SPECIALIZED,700,cluster_37
HYBRID,MEN'S,BLACK,DEVINCI,874,cluster_31
MOUNTAIN,MEN'S,BLUE,SCHWINN,400,cluster_7
HYBRID,MEN'S,BLACK,GT,600,cluster_31
OTHER,MEN'S,BLUE,SPECIALIZED,2000,cluster_39
MOUNTAIN,MEN'S,BRONZE,JAMIS,300,cluster_8
MOUNTAIN,WOMEN'S,PURPLE,UNKNOWN,150,cluster_11
RACER,UNISEX,GRAY,NORCO,200,cluster_27
HYBRID,UNISEX,BLACK,CANNONDALE,600,cluster_25
MOUNTAIN,MEN'S,GREEN,NORCO,200,cluster_8
REGULAR,UNISEX,BLACK,SE BIKES,550,cluster_6
BMX,CHILD'S,RED,INFERNO,75,cluster_26
BMX,CHILD'S,RED,GT,300,cluster_26
OTHER,WOMEN'S,RED,SCHWINN HARBOUR,450,cluster_15
HYBRID,MEN'S,BLACK,GIANT,400,cluster_31
MOUNTAIN,MEN'S,BLACK,DCO,400,cluster_37
HYBRID,MEN'S,BLACK,GT,1000,cluster_31
HYBRID,MEN'S,BLACK,SCHWINN,600,cluster_31
HYBRID,UNISEX,BLACK,GIANT,580,cluster_25
MOUNTAIN,WOMEN'S,GREEN,KONA,1200,cluster_11
HYBRID,MEN'S,BLUE,CANNONDALE,1000,cluster_35
TOURING,WOMEN'S,PURPLE,UNKNOWN,200,cluster_18
REGULAR,MEN'S,ORANGE,DAWN,300,cluster_29
HYBRID,UNISEX,BLUE,NORTHROCK,400,cluster_25
MOUNTAIN,MEN'S,BLACK,DIADORA,350,cluster_37
HYBRID,WOMEN'S,WHITE,DIADORA,350,cluster_21
MOUNTAIN,MEN'S,ORANGE,PHANTOM 29,200,cluster_8
MOUNTAIN,UNISEX,BLACK,TREK,2900,cluster_10
OTHER,UNISEX,WHITE,URBAN VULTBIKE,700,cluster_32
HYBRID,WOMEN'S,BLUE,RALEIGH,750,cluster_21
HYBRID,MEN'S,BLACK,B-TWIN,740,cluster_31
OTHER,MEN'S,BLACK,REGAL,395,cluster_5
MOUNTAIN,MEN'S,GREEN,NORTHWALK,400,cluster_8
MOUNTAIN,MEN'S,BLUE,DIAMONDBACK,300,cluster_7
HYBRID,MEN'S,BLACK,NORCO,400,cluster_31
OTHER,UNISEX,BLACK,GUARDIAN,325,cluster_32
HYBRID,MEN'S,BROWN,GIANT,100,cluster_30
REGULAR,MEN'S,GRAY,FUJI,500,cluster_29
OTHER,WOMEN'S,BLUE,UNKNOWN,100,cluster_15
MOUNTAIN,UNISEX,GRAY,"CARRERA, ALGONQ",150,cluster_2
HYBRID,UNISEX,GREEN,NORCO YORKVILLE,150,cluster_25
MOUNTAIN,WOMEN'S,GRAY,TREK,850,cluster_11
OTHER,MEN'S,BROWN,UNKNOWN,350,cluster_5
HYBRID,WOMEN'S,PINK,UNKNOWN,100,cluster_21
MOUNTAIN,MEN'S,BLACK,UNKNOWN,800,cluster_37
HYBRID,WOMEN'S,BLACK,TREK,750,cluster_0
HYBRID,MEN'S,GRAY,GIANT,600,cluster_12
HYBRID,WOMEN'S,BLUE,LOUIS GARNEAU,600,cluster_21
MOUNTAIN,MEN'S,BLUE,SCHWINN,200,cluster_7
REGULAR,WOMEN'S,PINK,MIYATA,400,cluster_38
BMX,MEN'S,RED,STRUTTER,800,cluster_26
HYBRID,WOMEN'S,SILK,ROCKY MOUNTAIN,400,cluster_21
REGULAR,MEN'S,BLACK,G.T.,1500,cluster_24
HYBRID,MEN'S,BLUE,CANNONDALE,800,cluster_35
MOUNTAIN,CHILD'S,SILK,RALEIGH,50,cluster_20
RACER,MEN'S,BLACK,ZYCLE FIX,300,cluster_16
MOUNTAIN,MEN'S,BLACK,TREK,500,cluster_37
HYBRID,WOMEN'S,BLUE,DIADORA,450,cluster_21
MOUNTAIN,MEN'S,GRAY,GT,700,cluster_12
HYBRID,MEN'S,BLUE,NORCO,500,cluster_35
HYBRID,WOMEN'S,GRAY,TREK,1500,cluster_21
REGULAR,MEN'S,BROWN,MASI,700,cluster_29
OTHER,MEN'S,BLACK,PEDEGO,3800,cluster_9
MOUNTAIN,MEN'S,YELLOW,MOUNTAIN BIKE,500,cluster_8
HYBRID,WOMEN'S,PINK,CCM,350,cluster_21
RACER,MEN'S,WHITE,GARLATI,200,cluster_16
REGULAR,WOMEN'S,BLUE,TREC,3100,cluster_36
HYBRID,WOMEN'S,BLACK,MARIN,800,cluster_0
REGULAR,MEN'S,RED,TREC,5100,cluster_33
MOUNTAIN,MEN'S,BLUE,NORCO,200,cluster_7
OTHER,MEN'S,BLUE,RALEIGH,1800,cluster_39
RACER,MEN'S,WHITE,CERVELO,4000,cluster_9
MOUNTAIN,MEN'S,GRAY,NAKAMURA,249,cluster_12
HYBRID,WOMEN'S,PURPLE,SCHWINN,400,cluster_21
RACER,CHILD'S,PINK,GUARDANO,350,cluster_27
REGULAR,WOMEN'S,SILK,MARIN,200,cluster_38
HYBRID,MEN'S,RED,NORCO,450,cluster_30
HYBRID,MEN'S,BLACK,SPECIALIZED,590,cluster_31
REGULAR,WOMEN'S,WHITE,EVERYDAY KENSIN,250,cluster_38
HYBRID,UNISEX,BLACK,SPECIALIZED,300,cluster_25
MOUNTAIN,MEN'S,BLACK,GIANT ROCK,100,cluster_37
MOUNTAIN,MEN'S,BLACK,CCM,700,cluster_37
HYBRID,MEN'S,BLACK,NORCO,500,cluster_31
RACER,MEN'S,BLUE,GIANT,500,cluster_16
REGULAR,UNISEX,BLACK,DECATHLON,150,cluster_6
MOUNTAIN,MEN'S,GRAY,CUBE,1000,cluster_12
HYBRID,MEN'S,BLACK,HYBRID,400,cluster_31
HYBRID,MEN'S,GREEN,CMM,200,cluster_30
MOUNTAIN,MEN'S,BLUE,CCM,100,cluster_7
HYBRID,MEN'S,BLACK,TREK,800,cluster_17
MOUNTAIN,MEN'S,BLUE,GT,500,cluster_7
TOURING,MEN'S,BLACK,NORCO,500,cluster_5
MOUNTAIN,UNISEX,BLUE,NORCO,350,cluster_2
HYBRID,CHILD'S,BLACK,OPUS,250,cluster_31
MOUNTAIN,MEN'S,SILK,KONA,100,cluster_8
HYBRID,MEN'S,WHITE,KUNDSTADT,500,cluster_3
MOUNTAIN,WOMEN'S,WHITE,GHOST,800,cluster_28
HYBRID,MEN'S,BLACK,MARIN,700,cluster_31
HYBRID,MEN'S,BLACK,GIANT,400,cluster_31
TOURING,MEN'S,BLACK,TREK,1000,cluster_17
MOUNTAIN,MEN'S,BLACK,NORTHROCK,450,cluster_37
HYBRID,MEN'S,BLUE,CCM,150,cluster_35
REGULAR,WOMEN'S,BLUE,UNKNOWN,150,cluster_38
RACER,MEN'S,BLUE,NORCO,1800,cluster_39
REGULAR,UNISEX,TURQUOISE,UNKNOWN,200,cluster_6
MOUNTAIN,MEN'S,MAROON,NORCO,700,cluster_8
OTHER,UNISEX,ORANGE,CCM,150,cluster_32
REGULAR,WOMEN'S,WHITE,OPUS,800,cluster_38
MOUNTAIN,UNISEX,BRONZE,SPECIALIZED,250,cluster_2
MOUNTAIN,MEN'S,BLACK,GT,800,cluster_37
OTHER,UNISEX,ORANGE,KHS,1150,cluster_32
MOUNTAIN,MEN'S,WHITE,UNKNOWN,100,cluster_28
MOUNTAIN,WOMEN'S,BLUE,RALEIGH,80,cluster_11
RACER,MEN'S,ORANGE,N/A,500,cluster_16
HYBRID,UNISEX,WHITE,TREK,700,cluster_25
MOUNTAIN,MEN'S,BLUE,CCM,200,cluster_7
OTHER,MEN'S,BLACK,DIVINCI,750,cluster_5
HYBRID,MEN'S,BLACK,NORCO,700,cluster_31
MOUNTAIN,MEN'S,BLACK,ZZZ,800,cluster_37
MOUNTAIN,MEN'S,BLACK,SPECIALIZED,900,cluster_37
TOURING,MEN'S,BROWN,SCOTT,1600,cluster_39
HYBRID,MEN'S,BLACK,NORTHROCK,500,cluster_31
MOUNTAIN,MEN'S,GRAY,SCHWINN,250,cluster_12
REGULAR,WOMEN'S,BLUE,LIV,699,cluster_38
MOUNTAIN,MEN'S,SILK,ECLIPSE,600,cluster_8
RACER,MEN'S,BLACK,DEVINCI,1600,cluster_39
REGULAR,WOMEN'S,BLUE,BIANCHI,100,cluster_38
HYBRID,MEN'S,BROWN,KONA,700,cluster_30
REGULAR,WOMEN'S,BEIGE,GIANT,250,cluster_38
RACER,MEN'S,BLACK,CANNONDALE,1500,cluster_16
MOUNTAIN,MEN'S,GREEN,RALEIGH,700,cluster_8
RACER,MEN'S,GRAY,ECLIPSE,800,cluster_16
MOUNTAIN,UNISEX,WHITE,GT,50,cluster_2
RACER,UNISEX,BLUE,MARINONI,3000,cluster_10
MOUNTAIN,MEN'S,BLUE,GIANT,700,cluster_7
MOUNTAIN,MEN'S,BLUE,HYPER BICYCLES,230,cluster_7
MOUNTAIN,MEN'S,BLACK,CCM,860,cluster_37
TOURING,MEN'S,BLACK,TREK,1500,cluster_39
RACER,WOMEN'S,WHITE,TREK,1500,cluster_34
HYBRID,MEN'S,BLACK,GIANT,1250,cluster_17
MOUNTAIN,CHILD'S,BLACK,DIADORA,804,cluster_13
MOUNTAIN,WOMEN'S,BLUE,NORTHROCK,400,cluster_11
MOUNTAIN,MEN'S,BLUE,TREK,700,cluster_7
HYBRID,MEN'S,GRAY,SCHWINN,300,cluster_12
RACER,UNISEX,GRAY,CANNONDALE,250,cluster_27
MOUNTAIN,MEN'S,ORANGE,SPECIALIZED,1200,cluster_14
MOUNTAIN,WOMEN'S,ORANGE,NORCO,600,cluster_11
MOUNTAIN,MEN'S,BLACK,FELT,2000,cluster_14
BMX,MEN'S,BLACK,GT BIKES,263,cluster_26
TOURING,MEN'S,BLACK,MARINONI,10000,cluster_1
HYBRID,MEN'S,BLACK,TREK,600,cluster_17
MOUNTAIN,MEN'S,BLUE,SUPERCYCLE,200,cluster_7
REGULAR,UNISEX,BLUE,SUPERCYCLE,300,cluster_6
HYBRID,UNISEX,BLUE,PEUGEOT,200,cluster_25
MOUNTAIN,MEN'S,GREEN,SUPERCYCLE,200,cluster_8
MOUNTAIN,UNISEX,GRAY,TREK,400,cluster_2
TOURING,MEN'S,GRAY,GIANT,1500,cluster_39
HYBRID,MEN'S,GRAY,FUJI,700,cluster_12
MOUNTAIN,MEN'S,RED,GIANT,300,cluster_8
OTHER,MEN'S,ORANGE,ROCKYMOUNTAIN,600,cluster_5
REGULAR,MEN'S,BLACK,GARNEAU,790,cluster_24
HYBRID,WOMEN'S,BLACK,MARLIN,400,cluster_0
HYBRID,WOMEN'S,BLACK,CANONDALE,520,cluster_0
MOUNTAIN,MEN'S,BLUE,SCHWINN,100,cluster_7
MOUNTAIN,MEN'S,BLUE,GIANT,1400,cluster_7
MOUNTAIN,MEN'S,GRAY,NORCO,200,cluster_12
MOUNTAIN,MEN'S,GREEN,TREK,400,cluster_8
BMX,MEN'S,PURPLE,BMX,425,cluster_26
HYBRID,MEN'S,BLACK,SPECIALIZED,930,cluster_17
REGULAR,MEN'S,BLUE,N/A,100,cluster_29
RACER,UNISEX,GRAY,NORCO,1750,cluster_10
RACER,MEN'S,RED,NORCO,1450,cluster_16
REGULAR,UNISEX,BLACK,KHS,100,cluster_6
REGULAR,CHILD'S,BLACK,UNKNOWN,100,cluster_24
HYBRID,MEN'S,WHITE,TREK,1322,cluster_3
HYBRID,WOMEN'S,BLACK,FUJI,1197,cluster_0
MOUNTAIN,MEN'S,BLACK,GIANT,800,cluster_37
OTHER,MEN'S,BLACK,GT AGRESSOR,700,cluster_5
RACER,MEN'S,WHITE,SCHWINN,800,cluster_16
RACER,UNISEX,YELLOW,GIANT,750,cluster_27
HYBRID,MEN'S,GRAY,TREK,300,cluster_12
OTHER,MEN'S,BLUE,SPECIALIZED,3000,cluster_36
OTHER,MEN'S,BLACK,TREK ALPHA,1000,cluster_5
MOUNTAIN,MEN'S,BLACK,GIANT,500,cluster_37
MOUNTAIN,MEN'S,GREEN,DAVINCI,800,cluster_8
MOUNTAIN,MEN'S,GREEN,MOVELO  ALGONQU,120,cluster_8
MOUNTAIN,MEN'S,RED,TREK,880,cluster_8
REGULAR,MEN'S,RED,SCHWINN,600,cluster_29
RACER,MEN'S,SILK,FAVORIT,150,cluster_16
MOUNTAIN,MEN'S,GRAY,UNIVEGA,800,cluster_12
HYBRID,UNISEX,SILK,GIANT,700,cluster_25
HYBRID,WOMEN'S,WHITE,NORCO,550,cluster_21
TOURING,MEN'S,BLACK,GIANT,800,cluster_5
HYBRID,MEN'S,BLACK,DEVINCI,500,cluster_31
RACER,MEN'S,RED,STEVENS,5000,cluster_33
MOUNTAIN,CHILD'S,WHITE,OZARK TRAIL,804,cluster_28
REGULAR,MEN'S,BLACK,OPUS,1600,cluster_24
HYBRID,CHILD'S,GRAY,NORTHROCK,418,cluster_12
TOURING,WOMEN'S,BLUE,SCHWINN,250,cluster_18
RACER,UNISEX,BLACK,JAMIS,500,cluster_27
MOUNTAIN,MEN'S,GRAY,TREK,600,cluster_12
MOUNTAIN,MEN'S,GRAY,CANNONDALE,1500,cluster_14
HYBRID,WOMEN'S,SILK,GIANT,500,cluster_21
RACER,MEN'S,YELLOW,BIANCHI,300,cluster_16
MOUNTAIN,MEN'S,BLUE,KONA,1000,cluster_7
HYBRID,MEN'S,BLUE,DA VINCIE STOCK,3000,cluster_36
RACER,MEN'S,WHITE,CERVELO,4000,cluster_9
MOUNTAIN,MEN'S,BLACK,SPECIALIZED,1075,cluster_37
MOUNTAIN,MEN'S,BLACK,GIANT,750,cluster_37
HYBRID,UNISEX,BLACK,RALEIGH,600,cluster_25
REGULAR,WOMEN'S,BLACK,TREK,1500,cluster_34
HYBRID,WOMEN'S,BLACK,VELO SPORT,200,cluster_0
REGULAR,MEN'S,BLUE,UNKNOWN,50,cluster_29
MOUNTAIN,UNISEX,GRAY,GIANT,300,cluster_2
HYBRID,MEN'S,GREEN,NAKAMURA,1000,cluster_30
HYBRID,WOMEN'S,SILK,TREK,1000,cluster_21
MOUNTAIN,MEN'S,SILK,SPECIALIZED,500,cluster_8
MOUNTAIN,MEN'S,BLUE,NEW,759,cluster_7
MOUNTAIN,MEN'S,WHITE,ECLIPSE JAZZ,300,cluster_28
HYBRID,MEN'S,BLACK,GIANT,649,cluster_17
RACER,MEN'S,BLACK,KUNSTADT,800,cluster_16
HYBRID,MEN'S,BLACK,TREK,750,cluster_17
RACER,MEN'S,BLUE,NORCO,140,cluster_16
MOUNTAIN,MEN'S,GREEN,ENERGIZER,2000,cluster_14
MOUNTAIN,CHILD'S,GREEN,CCM,460,cluster_23
HYBRID,MEN'S,BLACK,GT,100,cluster_31
REGULAR,MEN'S,BLACK,GIANT,1699,cluster_24
MOUNTAIN,MEN'S,BLACK,DEVINCI JACK,650,cluster_37
MOUNTAIN,MEN'S,BLACK,BANSHEE,1000,cluster_37
HYBRID,UNISEX,BLACK,KONA,500,cluster_25
HYBRID,MEN'S,BLACK,KONA,300,cluster_31
OTHER,MEN'S,BLACK,NORCO,1700,cluster_39
MOUNTAIN,MEN'S,BLUE,KUNSTADT,400,cluster_7
REGULAR,MEN'S,BLUE,TREK,2000,cluster_39
HYBRID,MEN'S,BLUE,ROCKY MOUNTAIN,800,cluster_35
HYBRID,WOMEN'S,PURPLE,GIANT,800,cluster_21
OTHER,UNISEX,SILK,IGO,1500,cluster_32
MOUNTAIN,MEN'S,BLUE,ELLSWORTH,800,cluster_7
REGULAR,MEN'S,BLACK,SPECIALIZED,700,cluster_24
RACER,MEN'S,BLACK,TREK,2000,cluster_39
MOUNTAIN,MEN'S,BLACK,NOVARA,350,cluster_37
HYBRID,UNISEX,BLUE,RALEIGH,700,cluster_25
TOURING,MEN'S,GREEN,PEUGAUX,500,cluster_22
MOUNTAIN,MEN'S,GRAY,UNKNOWN,800,cluster_12
RACER,MEN'S,YELLOW,ECLIPSE,550,cluster_16
MOUNTAIN,MEN'S,BLACK,CCM ALPHA,300,cluster_37
RACER,WOMEN'S,WHITE,CANNONDALE,3000,cluster_36
HYBRID,MEN'S,BLACK,MARIN,588,cluster_31
MOUNTAIN,MEN'S,BLACK,CCM,647,cluster_37
HYBRID,MEN'S,BLACK,SUPER CYCLE,250,cluster_31
OTHER,UNISEX,BLUE,G.T.,754,cluster_32
REGULAR,MEN'S,GRAY,SPECIALIZED,3800,cluster_9
RACER,MEN'S,GRAY,KONA,1200,cluster_16
HYBRID,UNISEX,WHITE,TREK,650,cluster_25
MOUNTAIN,UNISEX,BLACK,N/A,600,cluster_13
HYBRID,MEN'S,BLACK,ROCKY MOUNTAIN,1300,cluster_17
REGULAR,WOMEN'S,BLACK,CARMEL,550,cluster_38
OTHER,MEN'S,BLUE,OMNIUM,2500,cluster_39
RACER,MEN'S,WHITE,SPECIALIZED,600,cluster_16
HYBRID,MEN'S,BLACK,SPECIALIZE,700,cluster_31
MOUNTAIN,MEN'S,YELLOW,N/A,150,cluster_8
OTHER,MEN'S,BLACK,WITCOMB,600,cluster_5
MOUNTAIN,MEN'S,BLACK,CCM,250,cluster_37
REGULAR,MEN'S,BLACK,KMX VITAMIN B,700,cluster_24
MOUNTAIN,MEN'S,BLACK,GIANT,600,cluster_37
HYBRID,MEN'S,BLACK,GIANT,700,cluster_17
TOURING,MEN'S,BLUE,OPUS,200,cluster_22
OTHER,MEN'S,BROWN,MOONGOOSE,125,cluster_5
RACER,WOMEN'S,PURPLE,CANNONDALE,1500,cluster_34
MOUNTAIN,MEN'S,ORANGE,TREK,350,cluster_8
MOUNTAIN,MEN'S,WHITE,K2,700,cluster_28
OTHER,CHILD'S,BLUE,DIADORA MODENA,330,cluster_22
MOUNTAIN,MEN'S,BLUE,GHOST,1200,cluster_7
HYBRID,MEN'S,SILK,GIANT,700,cluster_30
REGULAR,UNISEX,SILK,UNKNOWN,300,cluster_6
OTHER,MEN'S,BLACK,GIANT,1452,cluster_5
HYBRID,WOMEN'S,GRAY,DIADORA,500,cluster_21
MOUNTAIN,MEN'S,BLACK,CCM,200,cluster_37
HYBRID,MEN'S,BLACK,GIANT,750,cluster_17
TRICYCLE,UNISEX,BLACK,ROADMASTER,500,cluster_32
TOURING,MEN'S,PURPLE,MIYATA,500,cluster_22
MOUNTAIN,WOMEN'S,RED,SCHWINN,500,cluster_20
HYBRID,WOMEN'S,RED,ROCKY MOUNTAIN,500,cluster_21
MOUNTAIN,WOMEN'S,BLUE,KHS,150,cluster_11
OTHER,CHILD'S,BLUE,CCM,300,cluster_22
OTHER,MEN'S,BLACK,HYPER BIKE CO.,200,cluster_5
MOUNTAIN,MEN'S,BLACK,GIANT,350,cluster_37
RACER,MEN'S,BLUE,BIANCHI,1000,cluster_16
HYBRID,WOMEN'S,BLUE,LIV,200,cluster_21
HYBRID,MEN'S,BRONZE,MARIN,200,cluster_30
MOUNTAIN,MEN'S,GREEN,ROCKY MOUNTAIN,700,cluster_8
HYBRID,MEN'S,GRAY,KONA,1128,cluster_12
MOUNTAIN,UNISEX,GRAY,NORCO,200,cluster_2
MOUNTAIN,UNISEX,RED,TIDALFORCE,500,cluster_2
HYBRID,WOMEN'S,RED,UNKNOWN,200,cluster_21
RACER,MEN'S,RED,SEKINE,340,cluster_16
REGULAR,UNISEX,BLUE,INFINITY,400,cluster_6
REGULAR,MEN'S,ORANGE,UNKNOWN,300,cluster_29
TOURING,MEN'S,ORANGE,PEUGEOT,150,cluster_22
RACER,MEN'S,WHITE,SCOTT,1600,cluster_39
MOUNTAIN,MEN'S,BLACK,NORCO,530,cluster_37
RACER,MEN'S,BLACK,GIANT,2000,cluster_39
REGULAR,UNISEX,BLACK,DAMCO,500,cluster_6
HYBRID,MEN'S,BLACK,DEVINCI,600,cluster_31
MOUNTAIN,WOMEN'S,BLACK,GT AGGRESSOR,650,cluster_11
REGULAR,WOMEN'S,BLACK,TEMPO,200,cluster_38
MOUNTAIN,MEN'S,BLACK,NORTHROCK,400,cluster_37
HYBRID,WOMEN'S,BLACK,SCHWINN,400,cluster_0
MOUNTAIN,UNISEX,BLUE,N/A,450,cluster_2
HYBRID,MEN'S,GRAY,NORTHROCK,400,cluster_12
TOURING,MEN'S,GREEN,CANNONDALE,1500,cluster_39
REGULAR,WOMEN'S,PURPLE,LIV ALIGHT,450,cluster_38
HYBRID,MEN'S,PURPLE,NORCO,750,cluster_30
MOUNTAIN,MEN'S,RED,CCM,800,cluster_8
RACER,UNISEX,BLACK,FELT,4000,cluster_9
TOURING,MEN'S,BLACK,KENT NAZZ,350,cluster_5
HYBRID,MEN'S,BLACK,GT,615,cluster_31
HYBRID,MEN'S,BLACK,SCHWINN,400,cluster_31
MOUNTAIN,UNISEX,BLUE,RALEIGH,1000,cluster_2
BMX,MEN'S,GREEN,SUNDAY,701,cluster_26
HYBRID,MEN'S,BLACK,GIANT,850,cluster_17
HYBRID,MEN'S,BLACK,JAMIS,400,cluster_31
MOUNTAIN,CHILD'S,BLUE,MOVELO,100,cluster_7
MOUNTAIN,MEN'S,GRAY,GT,400,cluster_12
RACER,MEN'S,GRAY,SPECIALIZED,600,cluster_16
HYBRID,MEN'S,GRAY,LOUIS GARNEAU,500,cluster_12
OTHER,MEN'S,GREEN,NORTHROCK,450,cluster_5
RACER,MEN'S,PURPLE,SE,600,cluster_16
TOURING,UNISEX,ORANGE,KONA,1000,cluster_32
HYBRID,MEN'S,BLACK,RALLY,700,cluster_31
TANDEM,MEN'S,BLUE,ROLAND,1500,cluster_39
HYBRID,MEN'S,BLACK,TREK,1000,cluster_17
RACER,MEN'S,BLACK,GIANT,700,cluster_16
OTHER,MEN'S,BLACK,PRIORITY,1000,cluster_5
OTHER,UNISEX,SILK,UNIVEGA/XTRACYL,200,cluster_32
OTHER,MEN'S,BLACK,JOE MAMMA,500,cluster_5
MOUNTAIN,MEN'S,BLACK,TREK,1000,cluster_37
REGULAR,MEN'S,BLUE,GIANT,1500,cluster_29
OTHER,UNISEX,GOLDEN,ECCO ECLIPSE,3000,cluster_10
REGULAR,WOMEN'S,PURPLE,CANNONDATE,500,cluster_38
OTHER,MEN'S,SILK,FUJI,1500,cluster_39
HYBRID,MEN'S,BLACK,CANNONDALE,630,cluster_31
MOUNTAIN,MEN'S,BLACK,UNKNOWN,300,cluster_37
RACER,MEN'S,BLACK,GIANT,1000,cluster_16
RACER,MEN'S,BLUE,STEVE BAUER,400,cluster_16
MOUNTAIN,MEN'S,BROWN,CANNONDALE,750,cluster_8
MOUNTAIN,MEN'S,PURPLE,UNKNOWN,200,cluster_8
MOUNTAIN,MEN'S,RED,CANNONDALE,750,cluster_8
HYBRID,MEN'S,SILK,GIANT,600,cluster_30
MOUNTAIN,MEN'S,RED,CCM,600,cluster_8
MOUNTAIN,MEN'S,WHITE,UNKNOWN,100,cluster_28
REGULAR,WOMEN'S,GRAY,MIELE,150,cluster_38
MOUNTAIN,WOMEN'S,BLUE,N/A,500,cluster_11
HYBRID,WOMEN'S,GRAY,MEC,1800,cluster_34
REGULAR,WOMEN'S,GRAY,FELT,800,cluster_38
REGULAR,MEN'S,RED,FUJI,500,cluster_29
RACER,UNISEX,WHITE,NORCO,1300,cluster_27
MOUNTAIN,MEN'S,BLACK,NORTON,1000,cluster_37
REGULAR,MEN'S,BLACK,GIANT,1500,cluster_24
RACER,UNISEX,BLACK,SPECIALIZED,2700,cluster_10
OTHER,UNISEX,RED,NA,100,cluster_32
REGULAR,MEN'S,RED,CCM,100,cluster_29
MOUNTAIN,MEN'S,SILK,KHS,2400,cluster_14
REGULAR,WOMEN'S,WHITE,SPORTCHEK,600,cluster_38
HYBRID,WOMEN'S,WHITE,GARNEAU,750,cluster_21
HYBRID,MEN'S,BLACK,MARIN,700,cluster_31
MOUNTAIN,MEN'S,BLACK,CCM,300,cluster_37
MOUNTAIN,MEN'S,BLUE,GIANT,800,cluster_7
BMX,CHILD'S,BLUE,CAPIX,200,cluster_26
MOUNTAIN,MEN'S,GRAY,SCHWINN,450,cluster_12
MOUNTAIN,UNISEX,GREEN,SPECIALIZED,500,cluster_23
RACER,MEN'S,MAROON,UNKNOWN,1100,cluster_16
MOUNTAIN,MEN'S,RED,NAKAMURA,400,cluster_8
MOUNTAIN,WOMEN'S,ORANGE,GARY FISHER,750,cluster_11
MOUNTAIN,MEN'S,BLACK,CCM,500,cluster_37
MOUNTAIN,MEN'S,BLACK,GT BICYLES,600,cluster_37
HYBRID,MEN'S,GREEN,GIANT,300,cluster_30
HYBRID,WOMEN'S,PINK,SCHWINN GTX-2,500,cluster_21
